match_id,duration,win_team,score_r,score_d,skill,w1,w2,w3,w4,w5,l1,l2,l3,l4,l5
6374266109,1674,1,15,31,,Invoker,Dazzle,Keeper of the Light,Legion Commander,Medusa,Ancient Apparition,Lina,Axe,Phantom Assassin,Storm Spirit
6374266110,3101,0,56,63,,Grimstroke,Pangolier,Spirit Breaker,Troll Warlord,Alchemist,Zeus,Treant Protector,Bloodseeker,Drow Ranger,Ember Spirit
6374266207,2703,1,29,52,,Razor,Earthshaker,Ursa,Pudge,Queen of Pain,Bounty Hunter,Tinker,Sand King,Drow Ranger,Naga Siren
6374266208,3060,0,41,28,,Medusa,Dark Willow,Witch Doctor,Spirit Breaker,Queen of Pain,Jakiro,Hoodwink,Tinker,Faceless Void,Sand King
6374266209,2747,1,21,40,,Brewmaster,Invoker,Outworld Devourer,Dazzle,Shadow Fiend,Dark Willow,Legion Commander,Lion,Morphling,Phantom Lancer
6374266901,2442,1,30,40,,Luna,Dazzle,Omniknight,Wraith King,Void Spirit,Snapfire,Weaver,Enigma,Puck,Sniper
6374266915,2644,0,40,31,,Tiny,Spirit Breaker,Zeus,Weaver,Phantom Lancer,Shadow Shaman,Lich,Lifestealer,Legion Commander,Void Spirit
6374266917,1852,1,12,29,,Marci,Luna,Jakiro,Windranger,Medusa,Mirana,Undying,Ursa,Brewmaster,Invoker
6374266919,3319,0,53,43,,Disruptor,Weaver,Ogre Magi,Bloodseeker,Drow Ranger,Skywrath Mage,Tusk,Slardar,Sven,Sniper
6374267001,2562,0,58,38,,Queen of Pain,Witch Doctor,Zeus,Doom,Phantom Assassin,Outworld Devourer,Pangolier,Naga Siren,Sniper,Mars
6374267010,3294,1,46,53,,Tusk,Pangolier,Dazzle,Phantom Assassin,Ember Spirit,Vengeful Spirit,Disruptor,Legion Commander,Drow Ranger,Windranger
6374267011,2659,0,45,41,,Keeper of the Light,Ember Spirit,Legion Commander,Invoker,Shadow Shaman,Spirit Breaker,Winter Wyvern,Bounty Hunter,Treant Protector,Anti-Mage
6374267014,3156,1,67,54,,Pudge,Lion,Wraith King,Mars,Queen of Pain,Dawnbreaker,Nyx Assassin,Gyrocopter,Centaur Warrunner,Invoker
6374267802,2689,0,58,43,,Windranger,Omniknight,Pudge,Venomancer,Faceless Void,Templar Assassin,Luna,Shadow Shaman,Magnus,Enigma
6374267814,2200,1,32,46,,Spirit Breaker,Ogre Magi,Bounty Hunter,Legion Commander,Necrophos,Jakiro,Phantom Assassin,Bristleback,Rubick,Kunkka
6374267817,1935,1,24,34,,Lion,Snapfire,Void Spirit,Lifestealer,Templar Assassin,Oracle,Kunkka,Windranger,Mars,Phantom Lancer
6374267818,1860,0,40,22,,Dark Willow,Lion,Drow Ranger,Night Stalker,Void Spirit,Magnus,Sand King,Kunkka,Invoker,Ursa
6374267901,2273,0,35,35,,Sniper,Crystal Maiden,Earthshaker,Bloodseeker,Luna,Rubick,Oracle,Ursa,Void Spirit,Timbersaw
6374267911,2024,0,60,22,,Lion,Grimstroke,Bloodseeker,Terrorblade,Kunkka,Pudge,Witch Doctor,Sand King,Bristleback,Ursa
6374267915,1591,0,36,15,,Spirit Breaker,Undying,Clinkz,Dark Willow,Queen of Pain,Io,Gyrocopter,Faceless Void,Centaur Warrunner,Meepo
6374268302,2712,0,57,44,,Lion,Mars,Tiny,Invoker,Phantom Assassin,Pudge,Shadow Shaman,Morphling,Dragon Knight,Weaver
6374268401,1899,0,36,34,,Doom,Rubick,Weaver,Riki,Morphling,Disruptor,Monkey King,Marci,Phantom Assassin,Outworld Devourer
6374268409,2152,1,12,43,,Weaver,Gyrocopter,Queen of Pain,Crystal Maiden,Wraith King,Warlock,Pudge,Dragon Knight,Faceless Void,Outworld Devourer
6374268901,1390,1,6,19,,Silencer,Ogre Magi,Spirit Breaker,Tiny,Lifestealer,Vengeful Spirit,Pangolier,Queen of Pain,Nyx Assassin,Phantom Assassin
6374268902,1312,0,17,7,,Treant Protector,Shadow Fiend,Luna,Abaddon,Necrophos,Juggernaut,Mirana,Phantom Assassin,Lion,Slardar
6374268904,2033,1,20,51,,Gyrocopter,Huskar,Disruptor,Witch Doctor,Ursa,Mirana,Crystal Maiden,Juggernaut,Earthshaker,Faceless Void
6374268911,3315,1,38,67,,Bane,Mars,Skywrath Mage,Zeus,Riki,Rubick,Enigma,Windranger,Earthshaker,Medusa
6374268913,2523,0,50,33,,Void Spirit,Doom,Queen of Pain,Drow Ranger,Pugna,Crystal Maiden,Enigma,Sven,Lina,Meepo
6374268915,3026,0,56,38,,Ogre Magi,Enigma,Mirana,Lifestealer,Spirit Breaker,Shadow Fiend,Kunkka,Rubick,Windranger,Venomancer
6374268917,2067,1,12,43,,Treant Protector,Disruptor,Luna,Morphling,Queen of Pain,Enchantress,Bristleback,Jakiro,Shadow Fiend,Medusa
6374269005,1809,0,30,23,,Pudge,Abaddon,Silencer,Jakiro,Wraith King,Lion,Shadow Shaman,Axe,Drow Ranger,Spectre
6374269008,2547,0,47,38,,Winter Wyvern,Windranger,Necrophos,Slark,Luna,Spectre,Bloodseeker,Witch Doctor,Crystal Maiden,Clinkz
6374269304,1897,1,20,50,,Razor,Magnus,Bristleback,Bounty Hunter,Pugna,Gyrocopter,Juggernaut,Sven,Troll Warlord,Storm Spirit
6374269307,2742,1,42,52,,Lich,Ogre Magi,Storm Spirit,Weaver,Lifestealer,Mars,Lion,Shadow Fiend,Sand King,Ember Spirit
6374269311,3827,0,49,47,,Tinker,Invoker,Legion Commander,Juggernaut,Nature's Prophet,Disruptor,Lion,Spectre,Jakiro,Windranger
6374269312,1891,1,16,39,,Crystal Maiden,Shadow Shaman,Luna,Invoker,Sand King,Death Prophet,Ancient Apparition,Shadow Fiend,Dragon Knight,Anti-Mage
6374269316,3339,0,55,46,,Silencer,Jakiro,Zeus,Night Stalker,Lone Druid,Hoodwink,Tinker,Void Spirit,Grimstroke,Templar Assassin
6374269415,2153,1,29,35,,Lich,Shadow Shaman,Axe,Weaver,Queen of Pain,Phantom Assassin,Invoker,Disruptor,Marci,Lion
6374269706,2271,0,35,27,,Void Spirit,Dazzle,Omniknight,Anti-Mage,Sand King,Pudge,Sven,Ember Spirit,Night Stalker,Witch Doctor
6374269802,2251,1,43,60,,Venomancer,Pugna,Ursa,Tusk,Lifestealer,Lion,Pangolier,Disruptor,Zeus,Phantom Assassin
6374270204,1402,0,47,10,,Pudge,Dazzle,Lifestealer,Bloodseeker,Zeus,Alchemist,Bristleback,Enchantress,Invoker,Monkey King
6374270205,3785,1,49,73,,Lina,Dawnbreaker,Spectre,Batrider,Queen of Pain,Pudge,Mirana,Viper,Necrophos,Lifestealer
6374270219,2669,1,28,39,,Shadow Demon,Zeus,Phantom Assassin,Beastmaster,Chaos Knight,Omniknight,Marci,Huskar,Vengeful Spirit,Viper
6374270301,3380,1,38,37,,Gyrocopter,Crystal Maiden,Weaver,Luna,Storm Spirit,Witch Doctor,Doom,Vengeful Spirit,Windranger,Grimstroke
6374270302,2523,0,36,33,,Pudge,Viper,Earthshaker,Puck,Phantom Assassin,Chaos Knight,Ogre Magi,Windranger,Phantom Lancer,Queen of Pain
6374270314,2193,0,46,27,,Crystal Maiden,Ogre Magi,Riki,Dawnbreaker,Medusa,Pudge,Hoodwink,Rubick,Morphling,Legion Commander
6374270317,2569,1,46,61,,Ogre Magi,Dark Willow,Zeus,Night Stalker,Bristleback,Pudge,Undying,Juggernaut,Void Spirit,Sand King
6374270401,2561,1,23,47,,Hoodwink,Void Spirit,Undying,Medusa,Magnus,Bane,Clockwerk,Slardar,Queen of Pain,Drow Ranger
6374271210,2137,0,53,26,,Earthshaker,Dark Willow,Juggernaut,Magnus,Silencer,Witch Doctor,Necrophos,Faceless Void,Hoodwink,Timbersaw
6374271214,1794,0,49,16,,Queen of Pain,Bounty Hunter,Naga Siren,Kunkka,Storm Spirit,Spirit Breaker,Nature's Prophet,Night Stalker,Invoker,Luna
6374271215,2907,1,38,39,,Ogre Magi,Sniper,Ember Spirit,Lycan,Luna,Dazzle,Queen of Pain,Viper,Ursa,Earthshaker
6374271216,2211,0,46,19,,Pudge,Bristleback,Venomancer,Queen of Pain,Drow Ranger,Ogre Magi,Sven,Legion Commander,Slark,Outworld Devourer
6374271807,2857,0,38,37,,Tinker,Windranger,Sniper,Viper,Medusa,Pudge,Lion,Bloodseeker,Queen of Pain,Kunkka
6374271808,2394,1,33,38,,Weaver,Pudge,Nature's Prophet,Juggernaut,Kunkka,Disruptor,Monkey King,Anti-Mage,Lion,Ember Spirit
6374271809,1906,0,42,20,,Wraith King,Anti-Mage,Nyx Assassin,Shadow Fiend,Witch Doctor,Spirit Breaker,Sniper,Abaddon,Phantom Assassin,Windranger
6374271810,2819,0,46,34,,Ursa,Skywrath Mage,Shadow Shaman,Sniper,Night Stalker,Queen of Pain,Hoodwink,Luna,Pudge,Outworld Devourer
6374271900,2217,0,42,20,,Bounty Hunter,Silencer,Centaur Warrunner,Viper,Drow Ranger,Io,Bane,Gyrocopter,Queen of Pain,Tidehunter
6374271911,2544,1,20,41,,Juggernaut,Keeper of the Light,Tidehunter,Puck,Ember Spirit,Spirit Breaker,Marci,Phantom Lancer,Riki,Pangolier
6374271915,2762,0,49,27,,Sniper,Mirana,Enigma,Faceless Void,Queen of Pain,Pugna,Bristleback,Morphling,Juggernaut,Storm Spirit
6374272611,2193,1,29,32,,Dark Willow,Wraith King,Lifestealer,Underlord,Necrophos,Pudge,Puck,Earthshaker,Phantom Lancer,Shadow Fiend
6374272617,1910,1,23,67,,Sand King,Pudge,Puck,Clinkz,Tinker,Shadow Demon,Jakiro,Bristleback,Weaver,Monkey King
6374272618,2479,1,42,47,,Skywrath Mage,Lion,Viper,Drow Ranger,Arc Warden,Witch Doctor,Winter Wyvern,Shadow Fiend,Spectre,Tidehunter
6374272701,2310,1,31,25,,Lion,Kunkka,Nature's Prophet,Anti-Mage,Shadow Fiend,Hoodwink,Techies,Tiny,Spirit Breaker,Templar Assassin
6374272703,1964,0,36,17,,Spirit Breaker,Bounty Hunter,Juggernaut,Lion,Windranger,Vengeful Spirit,Bristleback,Crystal Maiden,Ursa,Storm Spirit
6374272704,2486,1,30,57,,Rubick,Legion Commander,Lion,Queen of Pain,Anti-Mage,Zeus,Warlock,Slardar,Ogre Magi,Wraith King
6374272705,2765,0,38,30,,Ogre Magi,Grimstroke,Slardar,Death Prophet,Sniper,Winter Wyvern,Enigma,Dark Willow,Terrorblade,Windranger
6374272715,2850,1,38,46,,Sniper,Sand King,Bristleback,Morphling,Lifestealer,Bane,Earthshaker,Timbersaw,Wraith King,Bloodseeker
6374272717,3013,1,46,40,,Winter Wyvern,Dark Willow,Huskar,Phantom Lancer,Bristleback,Mirana,Queen of Pain,Undying,Legion Commander,Shadow Shaman
6374272718,2905,0,51,20,,Bloodseeker,Arc Warden,Silencer,Dark Willow,Phantom Assassin,Dawnbreaker,Bane,Ogre Magi,Templar Assassin,Wraith King
6374273400,2880,1,35,37,,Dazzle,Shadow Shaman,Juggernaut,Zeus,Legion Commander,Techies,Disruptor,Doom,Luna,Puck
6374273405,2029,0,45,13,,Chen,Techies,Void Spirit,Slark,Necrophos,Bounty Hunter,Jakiro,Tinker,Lycan,Juggernaut
6374273406,2799,0,46,34,,Marci,Undying,Sniper,Viper,Winter Wyvern,Drow Ranger,Enchantress,Warlock,Troll Warlord,Zeus
6374273415,2814,1,40,55,,Treant Protector,Drow Ranger,Witch Doctor,Void Spirit,Outworld Devourer,Ogre Magi,Pudge,Vengeful Spirit,Windranger,Spectre
6374274103,2604,0,34,33,,Witch Doctor,Mirana,Kunkka,Anti-Mage,Axe,Venomancer,Bounty Hunter,Night Stalker,Faceless Void,Morphling
6374274106,2400,1,27,46,,Wraith King,Marci,Sniper,Slark,Outworld Devourer,Sven,Jakiro,Timbersaw,Lifestealer,Spirit Breaker
6374274107,2195,1,14,32,,Ogre Magi,Witch Doctor,Drow Ranger,Phantom Lancer,Storm Spirit,Shadow Demon,Disruptor,Bristleback,Templar Assassin,Sniper
6374274111,2591,0,53,26,,Silencer,Witch Doctor,Necrophos,Wraith King,Windranger,Zeus,Ogre Magi,Sven,Legion Commander,Medusa
6374274201,2900,0,62,45,,Lion,Venomancer,Abaddon,Wraith King,Doom,Techies,Pudge,Ursa,Warlock,Magnus
6374274203,2120,1,33,35,,Witch Doctor,Mars,Ursa,Earthshaker,Viper,Rubick,Ogre Magi,Windranger,Juggernaut,Queen of Pain
6374274205,2704,0,50,42,,Witch Doctor,Rubick,Slardar,Slark,Outworld Devourer,Lina,Dark Willow,Nyx Assassin,Ursa,Bane
6374274214,1587,0,42,15,,Pudge,Queen of Pain,Gyrocopter,Beastmaster,Drow Ranger,Snapfire,Vengeful Spirit,Kunkka,Medusa,Dazzle
6374274903,2167,0,53,23,,Sand King,Dark Willow,Drow Ranger,Anti-Mage,Shadow Shaman,Spirit Breaker,Disruptor,Timbersaw,Lifestealer,Huskar
6374274909,2464,1,37,63,,Oracle,Treant Protector,Axe,Juggernaut,Storm Spirit,Spirit Breaker,Lion,Mars,Razor,Ursa
6374274912,2337,1,18,43,,Dark Seer,Lion,Batrider,Lina,Anti-Mage,Queen of Pain,Snapfire,Magnus,Zeus,Troll Warlord
6374274915,2007,0,50,21,,Spirit Breaker,Beastmaster,Undying,Viper,Monkey King,Legion Commander,Magnus,Io,Phantom Assassin,Queen of Pain
6374274916,1924,0,37,22,,Pudge,Tusk,Venomancer,Wraith King,Huskar,Disruptor,Omniknight,Legion Commander,Bristleback,Luna
6374274918,1723,1,22,50,,Shadow Fiend,Witch Doctor,Jakiro,Underlord,Phantom Assassin,Skywrath Mage,Dazzle,Juggernaut,Legion Commander,Death Prophet
6374274919,1887,1,21,47,,Venomancer,Lich,Mars,Drow Ranger,Phantom Assassin,Hoodwink,Gyrocopter,Luna,Anti-Mage,Lion
6374275002,1892,0,53,16,,Gyrocopter,Spirit Breaker,Sand King,Rubick,Ursa,Slardar,Juggernaut,Enchantress,Skywrath Mage,Morphling
6374275006,2290,1,29,38,,Pudge,Lion,Nature's Prophet,Drow Ranger,Enigma,Dazzle,Jakiro,Luna,Storm Spirit,Huskar
6374275705,1806,0,30,7,,Ogre Magi,Earthshaker,Underlord,Juggernaut,Void Spirit,Jakiro,Spirit Breaker,Bristleback,Anti-Mage,Alchemist
6374275711,3114,1,27,26,,Viper,Centaur Warrunner,Medusa,Warlock,Jakiro,Treant Protector,Winter Wyvern,Sniper,Juggernaut,Tidehunter
6374275718,2204,1,26,35,,Lion,Doom,Naga Siren,Earthshaker,Outworld Devourer,Void Spirit,Spirit Breaker,Wraith King,Techies,Windranger
6374276511,2631,0,47,42,,Mirana,Lion,Crystal Maiden,Juggernaut,Medusa,Riki,Treant Protector,Tusk,Disruptor,Magnus
6374276513,3203,1,42,78,,Witch Doctor,Magnus,Storm Spirit,Spirit Breaker,Hoodwink,Bounty Hunter,Razor,Earthshaker,Sniper,Omniknight
6374276515,2100,1,25,53,,Sniper,Alchemist,Grimstroke,Phantom Assassin,Void Spirit,Mirana,Undying,Faceless Void,Centaur Warrunner,Medusa
6374276612,1632,0,39,9,,Dazzle,Marci,Razor,Queen of Pain,Faceless Void,Phoenix,Phantom Assassin,Bane,Sand King,Huskar
6374276613,2271,0,33,23,,Shadow Shaman,Spirit Breaker,Legion Commander,Wraith King,Shadow Fiend,Pudge,Treant Protector,Sven,Windranger,Pangolier
6374277001,2465,1,29,54,,Witch Doctor,Marci,Legion Commander,Queen of Pain,Riki,Spirit Breaker,Lion,Drow Ranger,Enigma,Ursa
6374277002,2447,1,39,46,,Windranger,Crystal Maiden,Bristleback,Lifestealer,Witch Doctor,Outworld Devourer,Pudge,Morphling,Kunkka,Enchantress
6374277006,2655,1,26,40,,Jakiro,Lion,Morphling,Bloodseeker,Mirana,Lich,Tusk,Legion Commander,Storm Spirit,Medusa
6374277009,2149,1,23,44,,Underlord,Bristleback,Marci,Luna,Pudge,Crystal Maiden,Medusa,Kunkka,Undying,Treant Protector
6374277104,1966,1,21,38,,Shadow Shaman,Razor,Phantom Assassin,Meepo,Winter Wyvern,Clockwerk,Shadow Demon,Faceless Void,Storm Spirit,Enigma
6374277107,2007,1,27,50,,Zeus,Shadow Shaman,Kunkka,Anti-Mage,Spirit Breaker,Legion Commander,Pudge,Slark,Slardar,Pugna
6374277112,2990,1,40,53,,Enigma,Outworld Devourer,Monkey King,Ogre Magi,Queen of Pain,Mirana,Grimstroke,Sniper,Faceless Void,Night Stalker
6374277912,2851,0,55,45,,Skywrath Mage,Ogre Magi,Brewmaster,Kunkka,Sniper,Lion,Earthshaker,Alchemist,Tusk,Outworld Devourer
6374277918,1942,1,27,44,,Venomancer,Lina,Medusa,Centaur Warrunner,Naga Siren,Vengeful Spirit,Spirit Breaker,Doom,Storm Spirit,Riki
6374278813,2498,1,25,43,,Viper,Shadow Shaman,Razor,Anti-Mage,Zeus,Sniper,Phantom Assassin,Silencer,Monkey King,Shadow Demon
6374278819,2290,0,38,28,,Grimstroke,Phoenix,Arc Warden,Tidehunter,Legion Commander,Lina,Snapfire,Storm Spirit,Phantom Lancer,Sand King
6374278904,1876,0,33,23,,Ogre Magi,Nature's Prophet,Bristleback,Chaos Knight,Bounty Hunter,Lion,Centaur Warrunner,Wraith King,Rubick,Queen of Pain
6374278906,2583,1,38,48,,Dazzle,Shadow Fiend,Silencer,Slark,Earth Spirit,Skywrath Mage,Outworld Devourer,Ursa,Witch Doctor,Legion Commander
6374278908,2550,0,22,32,,Spirit Breaker,Shadow Shaman,Leshrac,Chaos Knight,Lifestealer,Nature's Prophet,Dazzle,Faceless Void,Outworld Devourer,Sven
6374279402,2306,1,23,55,,Bloodseeker,Slardar,Techies,Kunkka,Ogre Magi,Witch Doctor,Dawnbreaker,Storm Spirit,Slark,Juggernaut
6374279408,2871,0,51,36,,Hoodwink,Lion,Faceless Void,Earthshaker,Viper,Pudge,Batrider,Ogre Magi,Medusa,Slark
6374279415,2434,0,40,32,,Venomancer,Weaver,Pangolier,Morphling,Phantom Lancer,Hoodwink,Invoker,Drow Ranger,Slardar,Sniper
6374279416,2029,1,24,37,,Witch Doctor,Queen of Pain,Jakiro,Wraith King,Windranger,Marci,Oracle,Magnus,Luna,Puck
6374279417,1590,1,15,49,,Pudge,Lion,Necrophos,Queen of Pain,Luna,Pugna,Ogre Magi,Outworld Devourer,Juggernaut,Night Stalker
6374279517,2329,0,33,34,,Weaver,Sniper,Grimstroke,Sand King,Anti-Mage,Tinker,Kunkka,Bloodseeker,Earthshaker,Spirit Breaker
6374280013,2009,1,23,34,,Sniper,Vengeful Spirit,Ogre Magi,Windranger,Ursa,Oracle,Warlock,Legion Commander,Faceless Void,Zeus
6374280015,2507,1,23,55,,Pudge,Ogre Magi,Viper,Slark,Ember Spirit,Lion,Mirana,Drow Ranger,Dragon Knight,Invoker
6374280018,1793,0,50,21,,Invoker,Nature's Prophet,Rubick,Phantom Assassin,Weaver,Lich,Silencer,Doom,Skywrath Mage,Juggernaut
6374280104,2128,0,53,46,,Pudge,Witch Doctor,Bristleback,Juggernaut,Ember Spirit,Disruptor,Tusk,Spectre,Spirit Breaker,Techies
6374280105,2232,1,27,35,,Shadow Shaman,Ogre Magi,Outworld Devourer,Wraith King,Razor,Marci,Techies,Windranger,Lifestealer,Queen of Pain
6374280107,2050,1,13,40,,Skywrath Mage,Ogre Magi,Lifestealer,Legion Commander,Centaur Warrunner,Pudge,Zeus,Anti-Mage,Sniper,Tiny
6374280109,1505,1,14,26,,Grimstroke,Winter Wyvern,Monkey King,Riki,Troll Warlord,Abaddon,Hoodwink,Sniper,Lifestealer,Enigma
6374280605,2745,1,43,53,,Techies,Treant Protector,Drow Ranger,Pudge,Puck,Keeper of the Light,Skywrath Mage,Slardar,Juggernaut,Zeus
6374280612,2510,0,37,9,,Ogre Magi,Keeper of the Light,Witch Doctor,Anti-Mage,Viper,Rubick,Spectre,Kunkka,Elder Titan,Drow Ranger
6374280700,2630,1,36,43,,Vengeful Spirit,Rubick,Bristleback,Gyrocopter,Lina,Earth Spirit,Dazzle,Disruptor,Huskar,Sniper
6374280703,2559,1,34,61,,Sniper,Spirit Breaker,Axe,Silencer,Medusa,Dazzle,Anti-Mage,Necrophos,Mars,Monkey King
6374280704,2092,1,30,42,,Lion,Troll Warlord,Wraith King,Clockwerk,Sand King,Pudge,Io,Queen of Pain,Legion Commander,Gyrocopter
6374280803,2459,1,25,32,,Ursa,Invoker,Tusk,Juggernaut,Jakiro,Lion,Necrophos,Phantom Lancer,Disruptor,Dazzle
6374281508,2111,0,41,27,,Skywrath Mage,Jakiro,Legion Commander,Nature's Prophet,Phantom Assassin,Snapfire,Witch Doctor,Viper,Juggernaut,Wraith King
6374281509,2149,0,47,18,,Spirit Breaker,Disruptor,Enchantress,Tusk,Lifestealer,Pudge,Lion,Clockwerk,Anti-Mage,Razor
6374281603,2667,0,58,43,,Outworld Devourer,Faceless Void,Bristleback,Necrophos,Disruptor,Spectre,Ember Spirit,Ogre Magi,Windranger,Wraith King
6374281611,1653,0,32,14,,Treant Protector,Pudge,Leshrac,Monkey King,Necrophos,Tusk,Legion Commander,Phantom Lancer,Io,Puck
6374282406,2299,1,23,40,,Bane,Spirit Breaker,Slark,Grimstroke,Naga Siren,Abaddon,Omniknight,Tidehunter,Outworld Devourer,Windranger
6374282509,1562,1,11,37,,Winter Wyvern,Ogre Magi,Shadow Fiend,Magnus,Sniper,Lion,Invoker,Slark,Sand King,Bristleback
6374282516,2154,1,22,43,,Ursa,Hoodwink,Pudge,Jakiro,Pugna,Outworld Devourer,Crystal Maiden,Slark,Omniknight,Bloodseeker
6374283310,1902,1,19,33,,Invoker,Sniper,Medusa,Earthshaker,Disruptor,Lion,Mars,Silencer,Spirit Breaker,Drow Ranger
6374283311,2821,0,54,32,,Pudge,Mars,Axe,Faceless Void,Viper,Ancient Apparition,Timbersaw,Grimstroke,Templar Assassin,Alchemist
6374283312,1479,0,38,18,,Centaur Warrunner,Bounty Hunter,Disruptor,Phantom Assassin,Magnus,Pudge,Crystal Maiden,Dragon Knight,Juggernaut,Ursa
6374283313,2233,1,18,43,,Zeus,Pudge,Spectre,Night Stalker,Queen of Pain,Bounty Hunter,Shadow Demon,Pangolier,Tinker,Juggernaut
6374283407,2623,1,31,66,,Skywrath Mage,Juggernaut,Techies,Omniknight,Tidehunter,Dark Willow,Magnus,Mars,Lone Druid,Bristleback
6374283409,2354,1,33,46,,Io,Ogre Magi,Axe,Windranger,Juggernaut,Witch Doctor,Wraith King,Medusa,Earthshaker,Pugna
6374283419,2223,1,32,50,,Mirana,Lion,Sand King,Gyrocopter,Queen of Pain,Enigma,Undying,Dazzle,Wraith King,Ogre Magi
6374284302,2406,1,28,38,,Leshrac,Enigma,Juggernaut,Terrorblade,Hoodwink,Pudge,Lion,Phantom Assassin,Beastmaster,Monkey King
6374284303,1827,1,22,48,,Shadow Shaman,Rubick,Legion Commander,Medusa,Queen of Pain,Pudge,Weaver,Wraith King,Nature's Prophet,Huskar
6374284401,1419,0,31,22,,Jakiro,Shadow Fiend,Huskar,Luna,Nature's Prophet,Pudge,Juggernaut,Tinker,Legion Commander,Chen
6374284404,2787,1,46,51,,Disruptor,Ogre Magi,Bristleback,Legion Commander,Sniper,Techies,Lion,Grimstroke,Phantom Assassin,Mars
6374284405,2529,1,18,48,,Lion,Ancient Apparition,Faceless Void,Viper,Pugna,Bounty Hunter,Lich,Phantom Assassin,Slardar,Arc Warden
6374284410,1588,0,32,13,,Wraith King,Snapfire,Juggernaut,Lich,Clinkz,Earthshaker,Spirit Breaker,Slardar,Anti-Mage,Storm Spirit
6374284512,2774,1,31,45,,Skywrath Mage,Invoker,Sven,Void Spirit,Ember Spirit,Dazzle,Lich,Lifestealer,Bristleback,Silencer
6374284515,2122,1,23,61,,Weaver,Invoker,Centaur Warrunner,Phantom Assassin,Legion Commander,Ogre Magi,Rubick,Clockwerk,Phantom Lancer,Void Spirit
6374285412,1894,1,23,51,,Treant Protector,Shadow Shaman,Night Stalker,Tusk,Alchemist,Chen,Sniper,Sven,Anti-Mage,Silencer
6374285413,2011,0,42,25,,Treant Protector,Mirana,Slardar,Marci,Huskar,Hoodwink,Silencer,Spectre,Sniper,Magnus
6374285502,1941,1,24,44,,Bounty Hunter,Treant Protector,Invoker,Shadow Shaman,Monkey King,Lion,Rubick,Night Stalker,Tinker,Spectre
6374285513,1825,0,43,16,,Witch Doctor,Hoodwink,Phantom Assassin,Templar Assassin,Tiny,Ancient Apparition,Weaver,Sand King,Naga Siren,Shadow Fiend
6374285516,1679,0,50,25,,Queen of Pain,Medusa,Oracle,Clockwerk,Silencer,Dazzle,Shadow Shaman,Brewmaster,Outworld Devourer,Slark
6374285519,2296,1,21,61,,Invoker,Witch Doctor,Pudge,Mars,Gyrocopter,Bloodseeker,Slardar,Jakiro,Silencer,Shadow Shaman
6374285602,2448,0,24,27,,Windranger,Crystal Maiden,Phantom Assassin,Clinkz,Wraith King,Silencer,Earthshaker,Spectre,Vengeful Spirit,Queen of Pain
6374285613,1994,0,46,20,,Mirana,Witch Doctor,Phantom Assassin,Pudge,Batrider,Shadow Shaman,Winter Wyvern,Void Spirit,Outworld Devourer,Luna
6374286604,2591,1,34,38,,Enigma,Puck,Tiny,Snapfire,Luna,Nature's Prophet,Keeper of the Light,Gyrocopter,Techies,Clinkz
6374286617,2237,1,26,40,,Drow Ranger,Rubick,Viper,Undying,Dazzle,Lion,Spirit Breaker,Night Stalker,Jakiro,Lifestealer
6374286714,2547,0,47,29,,Zeus,Lion,Silencer,Pangolier,Riki,Invoker,Crystal Maiden,Spirit Breaker,Hoodwink,Ursa
6374286716,1914,1,23,29,,Pudge,Outworld Devourer,Lion,Luna,Weaver,Lich,Spirit Breaker,Tinker,Marci,Phantom Assassin
6374286717,2527,0,43,34,,Rubick,Phantom Assassin,Magnus,Necrophos,Naga Siren,Pudge,Storm Spirit,Hoodwink,Bounty Hunter,Spectre
6374286718,1432,1,10,28,,Pudge,Techies,Crystal Maiden,Viper,Phantom Lancer,Lion,Dark Willow,Void Spirit,Faceless Void,Nature's Prophet
6374287617,1906,1,17,44,,Morphling,Marci,Mars,Lina,Nyx Assassin,Witch Doctor,Treant Protector,Outworld Devourer,Phantom Lancer,Storm Spirit
6374287701,2574,0,60,28,,Winter Wyvern,Shadow Fiend,Tusk,Earthshaker,Ursa,Shadow Shaman,Marci,Juggernaut,Axe,Batrider
6374287714,2085,1,33,47,,Treant Protector,Shadow Shaman,Ursa,Tidehunter,Legion Commander,Pudge,Undying,Spirit Breaker,Void Spirit,Juggernaut
6374287715,1570,1,8,42,,Crystal Maiden,Jakiro,Wraith King,Axe,Earthshaker,Weaver,Monkey King,Chaos Knight,Phantom Lancer,Shadow Shaman
6374287716,1993,0,39,17,,Lone Druid,Grimstroke,Crystal Maiden,Juggernaut,Drow Ranger,Enchantress,Invoker,Sniper,Lifestealer,Riki
6374287719,1999,1,11,63,,Witch Doctor,Zeus,Pangolier,Drow Ranger,Monkey King,Lifestealer,Earthshaker,Terrorblade,Ursa,Bristleback
6374287801,2205,0,39,34,,Treant Protector,Spirit Breaker,Dark Seer,Sven,Lifestealer,Pudge,Lina,Medusa,Lone Druid,Io
6374287810,2335,1,25,43,,Invoker,Jakiro,Sniper,Lion,Juggernaut,Oracle,Undying,Drow Ranger,Dark Seer,Storm Spirit
6374287813,2487,1,19,43,,Dark Willow,Silencer,Doom,Treant Protector,Phantom Assassin,Mirana,Slark,Lone Druid,Sniper,Venomancer
